ts,service,region,tenant,requests,errors,p50_ms,p95_ms,p99_ms,bytes_in,bytes_out
2026-07-13T07:04:00Z,exporter,ap-southeast-2,t-00659,2249,29,41.45,75.87,104.45,2810370,4686967
2026-07-13T07:58:00Z,query-api,us-east-1,t-01635,1589,21,39.89,86.93,141.56,2764059,4848729
2026-07-13T07:59:00Z,ingest-api,ap-southeast-2,t-02358,8296,76,51.53,95.92,171.76,4765522,11853892
2026-07-13T07:16:00Z,alerting,ap-southeast-2,t-03621,9391,72,31.54,76.59,113.76,4661515,34536495
2026-07-13T07:45:00Z,ingest-api,us-west-2,t-02479,662,5,41.30,112.79,213.60,334074,2124120
2026-07-13T07:44:00Z,billing,us-west-2,t-03961,10744,0,76.22,175.91,263.34,14567570,75303026
2026-07-13T07:05:00Z,billing,us-east-1,t-01240,853,11,55.64,106.71,144.55,798548,5160964
2026-07-13T07:26:00Z,exporter,ap-southeast-2,t-01251,8799,98,73.57,199.18,301.99,9999525,40064228
2026-07-13T07:06:00Z,query-api,us-west-2,t-03195,4101,36,27.13,54.43,96.42,6282322,18914660
2026-07-13T07:41:00Z,alerting,us-east-1,t-02314,9799,104,36.98,86.31,157.05,9135626,16008884
2026-07-13T07:02:00Z,alerting,us-west-2,t-02626,282,3,58.76,162.36,326.46,515533,1858181
2026-07-13T07:28:00Z,query-api,us-east-1,t-01672,3930,27,61.78,161.62,290.55,8849593,5547638
2026-07-13T07:23:00Z,ingest-api,ap-southeast-2,t-01234,160,0,30.88,76.64,137.45,177860,250368
2026-07-13T07:15:00Z,query-api,ap-southeast-2,t-02379,3988,34,27.21,52.06,108.65,2946531,15733724
2026-07-13T07:05:00Z,exporter,eu-central-1,t-03793,3423,30,33.04,75.57,135.98,4282626,5335263
2026-07-13T07:58:00Z,alerting,us-west-2,t-03530,8785,26,37.20,99.43,200.85,20387691,50533872
2026-07-13T07:54:00Z,ingest-api,ap-southeast-2,t-03530,4809,54,39.54,74.60,147.34,6749499,12474654
2026-07-13T07:19:00Z,ingest-api,ap-southeast-2,t-03985,11050,119,28.44,65.10,126.29,24434988,40077931
2026-07-13T07:26:00Z,billing,us-east-1,t-03284,2937,13,54.74,107.93,217.73,3844933,21230406
2026-07-13T07:12:00Z,ingest-api,us-east-1,t-03563,10594,7,28.71,52.26,106.39,11103558,27463597
2026-07-13T07:28:00Z,alerting,eu-central-1,t-03332,1100,6,79.04,211.98,383.12,968722,4079882
2026-07-13T07:07:00Z,billing,ap-southeast-2,t-01625,5444,72,79.28,174.62,343.19,6770289,12343256
2026-07-13T07:32:00Z,alerting,ap-southeast-2,t-02220,11904,176,27.48,63.81,98.49,4903965,75319376
2026-07-13T07:58:00Z,query-api,eu-central-1,t-03639,9210,84,55.46,137.13,203.31,7104213,11284197
2026-07-13T07:30:00Z,query-api,us-east-1,t-01446,6100,65,39.68,94.80,124.35,12972685,26923966
2026-07-13T07:29:00Z,query-api,ap-southeast-2,t-00375,930,12,32.78,85.46,173.37,2207700,4409636
2026-07-13T07:20:00Z,alerting,eu-central-1,t-02526,9903,40,29.59,60.51,102.51,21650929,70461092
2026-07-13T07:57:00Z,alerting,eu-central-1,t-03040,2787,13,46.79,103.07,168.74,2122982,3043947
2026-07-13T07:17:00Z,alerting,us-west-2,t-02111,6334,19,67.11,132.17,184.04,14086583,48164143
2026-07-13T07:47:00Z,query-api,us-east-1,t-00135,8112,48,25.93,56.13,100.12,15043369,10570551
2026-07-13T07:23:00Z,query-api,eu-central-1,t-03750,8413,38,77.31,165.24,296.52,13446598,51971598
2026-07-13T07:27:00Z,billing,us-east-1,t-01404,11821,119,72.56,157.73,289.92,10474726,47120172
2026-07-13T07:20:00Z,exporter,eu-central-1,t-03685,9084,86,78.08,159.68,219.42,21904954,13996735
2026-07-13T07:09:00Z,query-api,eu-central-1,t-02155,2491,33,51.50,142.42,255.54,6344829,2624331
2026-07-13T07:37:00Z,ingest-api,us-east-1,t-01172,4330,1,30.22,69.98,129.75,7537766,15492165
2026-07-13T07:50:00Z,exporter,eu-central-1,t-02800,8603,88,31.61,84.63,119.97,7271159,12948216
2026-07-13T07:58:00Z,ingest-api,eu-central-1,t-01344,3833,42,34.80,70.07,98.91,6283331,20677038
2026-07-13T07:43:00Z,ingest-api,us-east-1,t-00752,5584,48,37.62,96.00,144.80,5211170,13178045
2026-07-13T07:00:00Z,billing,ap-southeast-2,t-00878,1412,11,20.69,50.74,87.93,1254322,4400157
2026-07-13T07:52:00Z,query-api,us-east-1,t-00343,6156,42,61.31,146.51,216.24,9565286,26933653
2026-07-13T07:20:00Z,exporter,ap-southeast-2,t-03964,3170,21,47.19,110.92,184.16,2536646,9997682
2026-07-13T07:53:00Z,billing,us-east-1,t-00184,694,8,55.41,120.91,207.83,1027448,3531210
2026-07-13T07:45:00Z,alerting,ap-southeast-2,t-00504,6482,76,63.65,123.67,196.42,14084656,44965424
2026-07-13T07:50:00Z,exporter,us-west-2,t-01797,11713,97,65.82,144.89,266.39,30205428,60457624
2026-07-13T07:44:00Z,ingest-api,us-west-2,t-00388,11481,66,46.94,124.22,185.62,11059763,82582307
2026-07-13T07:00:00Z,query-api,eu-central-1,t-01597,7865,3,49.91,115.58,202.39,15382190,9601658
2026-07-13T07:43:00Z,alerting,ap-southeast-2,t-01319,6179,30,38.40,83.57,115.77,12259265,11297390
2026-07-13T07:15:00Z,billing,eu-central-1,t-01606,8802,121,76.03,207.66,318.42,9682140,49166247
2026-07-13T07:50:00Z,exporter,ap-southeast-2,t-03254,724,5,52.48,114.30,166.76,1079148,3540402
2026-07-13T07:03:00Z,ingest-api,eu-central-1,t-01998,9606,29,64.66,165.52,300.14,15618262,43502699
2026-07-13T07:48:00Z,billing,us-west-2,t-02350,5085,32,49.08,124.12,181.73,8877365,21657903
2026-07-13T07:23:00Z,exporter,us-east-1,t-01792,2996,8,48.90,92.21,158.95,1828453,10092451
2026-07-13T07:01:00Z,ingest-api,us-west-2,t-03583,11609,173,78.97,162.37,332.44,26269056,67241876
2026-07-13T07:50:00Z,alerting,us-east-1,t-00183,9942,61,25.34,59.67,116.24,12285392,48367250
2026-07-13T07:55:00Z,ingest-api,ap-southeast-2,t-00223,5036,56,45.17,115.40,178.52,12459787,8535920
2026-07-13T07:57:00Z,alerting,us-west-2,t-01146,1399,15,69.09,143.03,205.61,1007390,7298768
2026-07-13T07:19:00Z,exporter,us-west-2,t-02302,9489,58,22.32,50.25,79.68,15128796,69453763
2026-07-13T07:11:00Z,query-api,us-east-1,t-01556,8342,72,22.53,57.22,115.69,13390980,52968282
2026-07-13T07:46:00Z,billing,eu-central-1,t-03421,427,6,58.74,134.84,185.28,626670,1468158
2026-07-13T07:44:00Z,query-api,ap-southeast-2,t-01162,2920,1,70.61,135.13,192.79,4618727,14817349
2026-07-13T07:17:00Z,alerting,us-west-2,t-01900,3286,26,41.27,84.30,110.99,5793454,15449879
2026-07-13T07:04:00Z,billing,eu-central-1,t-02786,9107,30,69.19,178.19,318.97,14896691,40201060
2026-07-13T07:15:00Z,ingest-api,us-east-1,t-02635,7326,47,29.96,56.27,87.60,16370720,8325925
2026-07-13T07:59:00Z,query-api,ap-southeast-2,t-02150,7403,63,71.33,186.57,391.35,14806877,32953323
2026-07-13T07:58:00Z,ingest-api,eu-central-1,t-02402,2746,6,56.68,152.07,299.37,4491017,6985159
2026-07-13T07:21:00Z,ingest-api,us-east-1,t-02228,9762,125,62.97,167.96,315.14,14306719,30998801
2026-07-13T07:22:00Z,query-api,eu-central-1,t-03899,3213,25,67.42,123.08,225.69,2924817,3857983
2026-07-13T07:46:00Z,billing,us-west-2,t-03954,6677,22,68.22,155.10,255.57,10977014,25093625
2026-07-13T07:48:00Z,ingest-api,us-west-2,t-02840,4358,16,62.07,145.00,275.05,1803752,32725865
2026-07-13T07:58:00Z,billing,eu-central-1,t-03059,11025,63,38.78,87.80,166.95,18373596,69507418
2026-07-13T07:13:00Z,ingest-api,ap-southeast-2,t-00204,5143,40,24.86,68.43,90.28,4969938,38471611
2026-07-13T07:48:00Z,ingest-api,ap-southeast-2,t-02724,7587,34,76.07,137.11,212.13,5500379,30772852
2026-07-13T07:01:00Z,billing,ap-southeast-2,t-02423,7229,106,74.41,191.41,284.23,13622029,26900652
2026-07-13T07:35:00Z,billing,eu-central-1,t-01043,9915,88,31.87,85.20,153.48,9136216,46248549
2026-07-13T07:57:00Z,alerting,eu-central-1,t-02267,1167,16,50.81,120.15,183.86,894385,4943234
2026-07-13T07:19:00Z,alerting,us-east-1,t-00185,8065,58,27.49,63.32,120.41,16602662,47947814
2026-07-13T07:05:00Z,alerting,ap-southeast-2,t-00581,3239,25,69.28,137.03,259.49,8075389,8318472
2026-07-13T07:54:00Z,exporter,eu-central-1,t-01901,555,5,26.71,74.10,101.57,984029,3374977
2026-07-13T07:07:00Z,billing,ap-southeast-2,t-02148,4802,56,62.80,121.59,240.65,11864529,22830073
2026-07-13T07:51:00Z,exporter,eu-central-1,t-02817,6308,2,47.06,93.77,134.65,7405763,48012414
2026-07-13T07:56:00Z,alerting,ap-southeast-2,t-00078,8790,40,79.47,212.14,349.20,18725604,16834909
2026-07-13T07:24:00Z,exporter,us-east-1,t-02175,10239,1,62.13,128.24,265.35,16232423,48298891
2026-07-13T07:49:00Z,alerting,ap-southeast-2,t-00404,1380,18,72.57,195.00,296.67,1577451,2003054
2026-07-13T07:17:00Z,query-api,us-east-1,t-01406,6123,30,67.41,138.11,253.29,7882213,35184239
2026-07-13T07:18:00Z,exporter,eu-central-1,t-02378,4447,6,50.99,140.93,272.52,9996304,18713873
2026-07-13T07:05:00Z,exporter,us-west-2,t-00573,9321,92,37.77,95.28,164.80,13125995,63570595
2026-07-13T07:14:00Z,exporter,us-east-1,t-00462,2071,23,64.00,174.87,357.42,3028810,3735892
2026-07-13T07:27:00Z,alerting,us-west-2,t-02401,8505,9,50.02,99.49,196.27,21299759,40507163
2026-07-13T07:22:00Z,alerting,eu-central-1,t-01451,11809,18,25.74,54.02,72.08,5802617,78753087
2026-07-13T07:22:00Z,billing,eu-central-1,t-03688,4498,59,42.44,86.02,155.14,9827972,31079458
2026-07-13T07:53:00Z,exporter,us-west-2,t-02910,4413,33,60.15,151.74,255.38,9681606,13038098
2026-07-13T07:00:00Z,billing,eu-central-1,t-03498,6508,49,48.64,118.31,164.37,6306286,48308778
2026-07-13T07:21:00Z,ingest-api,us-east-1,t-03211,11893,9,34.68,95.37,155.08,30595502,91253209
2026-07-13T07:28:00Z,ingest-api,us-east-1,t-03066,4032,15,59.54,137.07,189.56,9251635,29736554
2026-07-13T07:22:00Z,exporter,ap-southeast-2,t-01378,9143,9,71.14,138.82,244.03,12068435,39644290
2026-07-13T07:24:00Z,alerting,ap-southeast-2,t-02906,3464,20,28.00,66.11,87.06,4231496,8652794
2026-07-13T07:58:00Z,billing,eu-central-1,t-02768,366,4,60.71,130.28,232.97,827665,2600115
2026-07-13T07:43:00Z,query-api,ap-southeast-2,t-01530,2488,5,79.81,211.15,429.71,5394999,15307492
2026-07-13T07:35:00Z,ingest-api,us-east-1,t-02704,6151,70,49.34,125.72,177.07,3000428,18182585
2026-07-13T07:23:00Z,ingest-api,eu-central-1,t-00730,5634,72,25.78,57.66,82.31,8925154,42691117
2026-07-13T07:49:00Z,billing,eu-central-1,t-00684,9924,37,25.29,46.05,67.83,19107769,73249256
2026-07-13T07:39:00Z,query-api,us-east-1,t-03719,3550,52,46.89,89.20,186.28,8778152,4428150
2026-07-13T07:40:00Z,exporter,ap-southeast-2,t-03079,1368,11,53.36,129.71,171.88,1604906,8326255
2026-07-13T07:05:00Z,query-api,us-west-2,t-03893,3324,13,60.51,156.36,284.68,3117024,8141681
2026-07-13T07:01:00Z,billing,us-west-2,t-00421,5144,70,67.82,143.03,263.01,7175552,16182561
2026-07-13T07:03:00Z,alerting,ap-southeast-2,t-02771,6470,49,35.85,87.17,139.99,3214122,8893023
2026-07-13T07:07:00Z,query-api,eu-central-1,t-00848,3401,11,57.63,111.75,151.56,3115029,8850396
2026-07-13T07:37:00Z,ingest-api,us-west-2,t-03064,5554,37,43.32,82.26,130.93,5591716,27585736
2026-07-13T07:47:00Z,query-api,us-east-1,t-02170,2106,10,21.92,50.88,72.80,4805289,7820849
2026-07-13T07:53:00Z,query-api,ap-southeast-2,t-00083,4715,66,60.08,122.98,231.94,4422586,30564313
2026-07-13T07:50:00Z,billing,eu-central-1,t-03658,11725,130,58.89,124.82,222.60,8548816,69329459
2026-07-13T07:08:00Z,exporter,eu-central-1,t-02989,4331,24,26.32,52.38,79.72,3540060,25213616
2026-07-13T07:47:00Z,ingest-api,us-west-2,t-01242,105,1,67.59,149.26,268.03,66103,511502
2026-07-13T07:07:00Z,exporter,eu-central-1,t-00098,377,3,56.84,122.99,236.65,235325,1971987
2026-07-13T07:03:00Z,alerting,ap-southeast-2,t-00642,3246,17,66.26,164.69,238.64,7581327,14054252
2026-07-13T07:16:00Z,exporter,us-west-2,t-00709,11587,161,55.36,117.24,213.90,29476300,45695406
2026-07-13T07:20:00Z,billing,ap-southeast-2,t-00215,11770,54,53.39,146.72,252.50,8532280,60324097
2026-07-13T07:59:00Z,ingest-api,ap-southeast-2,t-03041,4910,9,76.72,202.58,339.94,9152308,20577271
2026-07-13T07:30:00Z,exporter,ap-southeast-2,t-03328,1051,3,56.53,153.99,204.37,877196,3377220
2026-07-13T07:41:00Z,alerting,ap-southeast-2,t-03062,2851,5,50.11,126.85,264.54,6587291,14665091
2026-07-13T07:49:00Z,billing,us-west-2,t-01026,895,5,37.57,96.28,152.37,1830716,6072128
2026-07-13T07:37:00Z,alerting,ap-southeast-2,t-03558,11751,16,57.49,117.53,160.86,21921342,38033465
2026-07-13T07:07:00Z,query-api,eu-central-1,t-03956,146,1,51.02,115.79,176.18,138999,722057
2026-07-13T07:09:00Z,ingest-api,ap-southeast-2,t-03928,710,4,29.13,66.25,128.28,1180361,3351491
2026-07-13T07:00:00Z,exporter,us-east-1,t-00183,8296,91,52.45,131.50,248.68,17215193,42982016
2026-07-13T07:38:00Z,query-api,ap-southeast-2,t-00176,1387,15,77.39,180.33,263.04,1129321,4570303
2026-07-13T07:08:00Z,exporter,ap-southeast-2,t-00888,8015,21,65.85,126.32,187.12,15844645,45431286
2026-07-13T07:13:00Z,exporter,us-west-2,t-02655,6127,28,52.82,124.50,248.51,7189551,22343382
2026-07-13T07:59:00Z,ingest-api,us-east-1,t-03304,5012,60,50.87,113.26,217.84,5327491,25132608
2026-07-13T07:02:00Z,ingest-api,ap-southeast-2,t-01547,6443,75,78.49,169.88,296.20,8705162,33028737
2026-07-13T07:30:00Z,query-api,eu-central-1,t-01815,4787,70,61.86,117.86,167.32,2094642,4947595
2026-07-13T07:36:00Z,alerting,us-east-1,t-02088,4682,22,52.15,138.94,225.28,9382088,35860754
2026-07-13T07:58:00Z,query-api,us-west-2,t-00154,11153,65,48.85,133.44,176.89,21805153,28087129
2026-07-13T07:19:00Z,query-api,us-west-2,t-00385,3332,15,45.10,107.24,149.44,4466762,23655751
2026-07-13T07:59:00Z,ingest-api,us-east-1,t-00426,2848,32,36.11,76.33,116.37,2053809,4868349
2026-07-13T07:48:00Z,alerting,eu-central-1,t-01663,1783,0,25.71,56.60,79.24,3881205,1899243
2026-07-13T07:16:00Z,query-api,us-east-1,t-02370,1719,7,73.64,168.47,232.20,2538761,5227091
2026-07-13T07:40:00Z,billing,us-west-2,t-03056,55,0,77.81,177.73,352.52,119340,265997
2026-07-13T07:12:00Z,billing,us-west-2,t-03239,4688,48,51.17,119.84,161.56,11195261,31334166
2026-07-13T07:24:00Z,alerting,ap-southeast-2,t-01970,7932,6,23.26,59.13,102.08,10198766,34799504
2026-07-13T07:01:00Z,billing,eu-central-1,t-03074,11689,95,21.02,45.45,91.21,22136620,29612284
2026-07-13T07:46:00Z,billing,eu-central-1,t-03748,8688,57,58.39,107.79,145.46,22327371,35511393
2026-07-13T07:35:00Z,query-api,us-west-2,t-00286,8817,116,74.00,206.85,405.96,14867944,57417574
2026-07-13T07:12:00Z,alerting,us-east-1,t-02263,6086,0,68.25,176.42,317.14,9137849,43001880
2026-07-13T07:32:00Z,exporter,ap-southeast-2,t-02547,3709,6,21.13,42.94,87.15,3446655,22038408
2026-07-13T07:34:00Z,exporter,eu-central-1,t-01160,2139,30,55.72,107.23,161.65,2778179,11794739
2026-07-13T07:00:00Z,ingest-api,us-east-1,t-02324,547,1,50.89,113.46,189.44,720559,1066251
2026-07-13T07:13:00Z,alerting,us-east-1,t-01317,8191,53,67.34,133.27,262.00,17133450,27322787
2026-07-13T07:27:00Z,billing,ap-southeast-2,t-01154,671,8,66.64,139.42,212.78,984628,5094836
2026-07-13T07:03:00Z,exporter,ap-southeast-2,t-00646,5726,56,58.33,122.25,253.57,10179838,19132735
2026-07-13T07:28:00Z,alerting,ap-southeast-2,t-00277,11454,128,60.02,144.98,268.49,12113639,53992482
2026-07-13T07:10:00Z,ingest-api,eu-central-1,t-01096,10950,37,69.69,127.43,176.54,6806790,82108059
2026-07-13T07:55:00Z,query-api,ap-southeast-2,t-01717,4519,20,72.61,157.33,223.06,8219365,14323675
2026-07-13T07:39:00Z,ingest-api,us-east-1,t-01761,9139,79,33.59,93.07,188.42,12074044,69016126
2026-07-13T07:26:00Z,ingest-api,us-west-2,t-03581,10346,62,38.28,70.64,95.57,18503174,25088256
2026-07-13T07:40:00Z,ingest-api,ap-southeast-2,t-01648,11875,139,53.76,136.20,203.10,16008078,15503193
2026-07-13T07:37:00Z,query-api,ap-southeast-2,t-00515,5571,47,51.86,122.91,238.99,2661796,14324208
2026-07-13T07:04:00Z,query-api,eu-central-1,t-00127,11362,144,69.11,179.54,291.96,10793227,65785544
2026-07-13T07:09:00Z,ingest-api,us-east-1,t-03134,3529,34,33.75,62.62,123.56,3660259,26314509
2026-07-13T07:40:00Z,alerting,ap-southeast-2,t-00692,9700,108,54.47,102.36,209.64,10432730,56985681
2026-07-13T07:11:00Z,billing,us-east-1,t-03094,5691,81,45.01,94.84,182.77,8242844,5967461
2026-07-13T07:46:00Z,query-api,us-west-2,t-01581,10089,46,66.42,158.76,220.24,19481347,73090413
2026-07-13T07:22:00Z,query-api,ap-southeast-2,t-01523,5202,7,30.57,79.02,116.24,2514053,26812772
2026-07-13T07:48:00Z,ingest-api,eu-central-1,t-00303,214,0,78.62,214.79,323.52,532474,654137
2026-07-13T07:29:00Z,alerting,ap-southeast-2,t-02091,5607,70,59.33,146.62,249.73,13280702,20810610
2026-07-13T07:54:00Z,ingest-api,ap-southeast-2,t-03522,2231,20,32.49,66.75,97.05,4307496,14453440
2026-07-13T07:29:00Z,billing,eu-central-1,t-02230,9779,103,27.71,67.75,125.62,23781994,60193940
2026-07-13T07:23:00Z,exporter,us-east-1,t-00156,5572,80,51.23,99.85,159.86,11833226,22676132
2026-07-13T07:49:00Z,billing,ap-southeast-2,t-03243,5693,29,45.28,105.35,170.86,5747196,17078424
2026-07-13T07:59:00Z,ingest-api,us-east-1,t-03404,5054,10,49.15,111.13,210.88,10238971,30699476
2026-07-13T07:37:00Z,billing,us-east-1,t-02496,4966,44,48.18,97.11,169.97,6996372,6254954
2026-07-13T07:24:00Z,billing,ap-southeast-2,t-01755,10142,62,50.73,120.03,232.33,19319092,74273256
2026-07-13T07:50:00Z,billing,us-west-2,t-02775,534,7,74.97,196.98,351.83,682811,4065314
2026-07-13T07:17:00Z,exporter,us-east-1,t-03315,2507,14,35.96,66.04,87.59,2907980,18714971
2026-07-13T07:20:00Z,exporter,ap-southeast-2,t-03534,7386,84,70.16,178.75,329.63,13138288,48680014
2026-07-13T07:56:00Z,query-api,eu-central-1,t-01091,2975,7,25.75,50.63,85.17,3851269,11449904
2026-07-13T07:55:00Z,query-api,us-east-1,t-00358,10575,62,61.52,170.37,295.10,4281469,58066218
2026-07-13T07:46:00Z,query-api,us-east-1,t-00568,331,3,36.66,77.51,144.24,459243,1131451
2026-07-13T07:06:00Z,query-api,eu-central-1,t-00771,9580,53,66.87,166.48,227.80,4229883,73735642
2026-07-13T07:34:00Z,alerting,us-west-2,t-00160,5924,19,61.36,159.40,277.57,14746742,40599164
2026-07-13T07:18:00Z,exporter,ap-southeast-2,t-00816,5179,22,53.42,107.90,143.39,5868708,18343954
2026-07-13T07:09:00Z,ingest-api,eu-central-1,t-03259,4471,26,34.64,94.55,142.90,7136894,32826404
2026-07-13T07:33:00Z,billing,us-east-1,t-01825,6198,23,56.43,152.76,219.40,11204490,45414455
2026-07-13T07:39:00Z,ingest-api,us-west-2,t-00783,5502,27,57.51,105.76,179.23,12201792,11118820
2026-07-13T07:59:00Z,alerting,eu-central-1,t-02782,6389,82,52.88,122.90,244.56,5800832,18586145
2026-07-13T07:19:00Z,ingest-api,us-east-1,t-02707,4391,51,57.62,149.11,237.22,8554488,29343893
2026-07-13T07:12:00Z,billing,ap-southeast-2,t-00876,6172,69,78.52,182.51,292.50,4991432,15657881
2026-07-13T07:00:00Z,query-api,ap-southeast-2,t-01165,9538,36,37.65,70.82,148.04,13910662,23591461
2026-07-13T07:22:00Z,alerting,us-east-1,t-01471,5731,46,62.36,126.92,238.75,4424451,8421377
2026-07-13T07:14:00Z,billing,ap-southeast-2,t-03742,9830,65,26.97,53.85,97.30,21909033,13582551
2026-07-13T07:12:00Z,ingest-api,us-west-2,t-03150,712,2,29.22,68.80,126.72,1596418,2887700
2026-07-13T07:46:00Z,exporter,us-east-1,t-00628,8679,36,40.04,101.33,202.48,9934344,55680834
2026-07-13T07:22:00Z,ingest-api,us-west-2,t-01784,1348,19,58.19,137.43,194.46,3316541,1835226
2026-07-13T07:59:00Z,exporter,us-east-1,t-02744,574,7,21.95,48.14,70.48,1175051,2560833
2026-07-13T07:21:00Z,alerting,eu-central-1,t-02181,3913,36,20.72,52.64,80.48,9031119,6928542
2026-07-13T07:55:00Z,billing,eu-central-1,t-02960,9815,37,59.91,161.37,318.10,8530451,39052425
2026-07-13T07:58:00Z,billing,eu-central-1,t-02901,9785,42,25.50,65.91,126.33,22661424,10098485
2026-07-13T07:45:00Z,ingest-api,eu-central-1,t-00406,11795,78,24.09,66.24,94.01,30381658,69680488
2026-07-13T07:13:00Z,alerting,us-east-1,t-01541,9798,40,27.46,57.18,92.24,17015892,61355127
2026-07-13T07:26:00Z,alerting,us-west-2,t-01811,11483,32,45.02,87.80,171.40,6394965,53799710
2026-07-13T07:46:00Z,exporter,us-west-2,t-00578,5746,57,23.34,54.49,73.60,12678797,42512497
2026-07-13T07:40:00Z,query-api,us-west-2,t-01130,4536,14,22.18,57.57,93.52,5770554,21405687
2026-07-13T07:13:00Z,exporter,us-east-1,t-01740,614,3,55.09,119.36,235.10,1021482,3462554
2026-07-13T07:21:00Z,ingest-api,ap-southeast-2,t-00584,10315,5,22.56,46.95,68.64,12586609,43821535
2026-07-13T07:03:00Z,alerting,ap-southeast-2,t-02318,10123,20,24.31,60.37,96.28,9818826,34612118
2026-07-13T07:04:00Z,alerting,ap-southeast-2,t-00012,1891,24,53.04,139.81,292.79,4483751,9248013
2026-07-13T07:14:00Z,query-api,us-east-1,t-01967,175,2,44.07,109.16,143.83,376708,878384
2026-07-13T07:01:00Z,exporter,us-east-1,t-00239,10591,50,30.16,79.98,128.55,15482015,16226931
2026-07-13T07:16:00Z,query-api,us-west-2,t-03603,9617,58,67.42,164.43,320.63,8329742,50625566
2026-07-13T07:21:00Z,query-api,ap-southeast-2,t-03342,2444,0,68.47,150.97,262.48,1198037,4888850
2026-07-13T07:48:00Z,exporter,us-east-1,t-03369,1083,7,54.31,114.17,193.25,1972175,5296208
2026-07-13T07:11:00Z,query-api,ap-southeast-2,t-01480,11960,112,78.85,159.00,229.98,28010908,16550473
2026-07-13T07:54:00Z,ingest-api,us-east-1,t-02388,6260,86,78.57,148.97,263.87,15427380,31203374
2026-07-13T07:34:00Z,exporter,ap-southeast-2,t-01561,1536,19,73.65,135.17,229.15,1286867,3639827
2026-07-13T07:54:00Z,ingest-api,eu-central-1,t-01551,5636,10,32.38,81.44,167.80,11108008,42307657
2026-07-13T07:10:00Z,exporter,eu-central-1,t-00718,1393,3,30.76,72.28,104.65,1080451,2732545
2026-07-13T07:23:00Z,exporter,eu-central-1,t-02037,6153,51,47.56,111.24,190.37,9498144,26265653
2026-07-13T07:38:00Z,billing,eu-central-1,t-02620,9919,31,37.35,77.69,124.32,14528065,28398980
2026-07-13T07:14:00Z,exporter,us-east-1,t-00988,3221,44,38.01,96.82,179.99,5082644,19832759
2026-07-13T07:39:00Z,exporter,ap-southeast-2,t-00299,2423,29,69.36,178.08,246.19,1389078,18597461
2026-07-13T07:16:00Z,exporter,eu-central-1,t-01877,11729,114,65.61,120.73,248.59,25025023,77213487
2026-07-13T07:25:00Z,ingest-api,ap-southeast-2,t-02657,10356,46,49.20,116.66,167.34,22262556,40375150
2026-07-13T07:19:00Z,billing,eu-central-1,t-01031,10028,79,21.31,53.78,99.94,8447429,22578113
2026-07-13T07:20:00Z,query-api,us-east-1,t-02383,9750,107,55.09,123.57,220.47,25294689,17146504
2026-07-13T07:52:00Z,billing,eu-central-1,t-03581,863,3,42.65,83.37,138.81,842074,5772920
2026-07-13T07:24:00Z,billing,eu-central-1,t-03961,11735,29,74.34,159.57,284.71,19488333,88447319
2026-07-13T07:37:00Z,query-api,us-west-2,t-00204,11876,138,57.29,114.11,219.34,8955142,19786302
2026-07-13T07:20:00Z,query-api,us-west-2,t-00955,254,3,34.20,64.33,97.68,514469,1166129
2026-07-13T07:18:00Z,exporter,us-west-2,t-02547,11122,156,78.29,215.79,418.46,4799339,51522912
2026-07-13T07:33:00Z,query-api,ap-southeast-2,t-03126,3257,35,50.86,139.05,271.34,2215307,5917684
2026-07-13T07:55:00Z,exporter,us-west-2,t-02469,1978,23,39.32,106.19,197.85,4105870,9292292
2026-07-13T07:54:00Z,ingest-api,us-east-1,t-03377,10498,74,43.50,93.77,168.26,16290157,58687695
2026-07-13T07:17:00Z,ingest-api,ap-southeast-2,t-02474,6493,5,75.62,174.76,246.14,11791447,32423080
2026-07-13T07:32:00Z,billing,ap-southeast-2,t-01362,10261,24,70.18,191.19,373.28,18855851,22651122
2026-07-13T07:17:00Z,ingest-api,us-west-2,t-02149,8447,55,68.03,188.35,259.13,9268152,47849022
2026-07-13T07:59:00Z,query-api,us-west-2,t-01931,9765,134,69.02,136.44,212.87,13035468,68273591
2026-07-13T07:22:00Z,ingest-api,ap-southeast-2,t-00309,10878,6,21.80,46.61,80.26,22687495,51126273
2026-07-13T07:37:00Z,billing,eu-central-1,t-01883,246,2,35.83,65.07,119.94,255413,1265711
2026-07-13T07:38:00Z,billing,eu-central-1,t-01210,9367,61,27.15,59.69,97.62,19324145,59003947
2026-07-13T07:51:00Z,query-api,ap-southeast-2,t-00785,8709,13,71.23,177.16,251.00,17986554,41226123
2026-07-13T07:26:00Z,ingest-api,eu-central-1,t-01771,11685,125,34.66,84.92,118.24,22870759,18562969
2026-07-13T07:36:00Z,ingest-api,eu-central-1,t-00312,2659,26,70.88,168.06,270.11,5927105,7242484
2026-07-13T07:25:00Z,exporter,ap-southeast-2,t-01563,8230,96,33.02,71.62,125.52,5990442,9702223
2026-07-13T07:34:00Z,alerting,us-west-2,t-00829,6665,93,64.71,152.47,211.82,4680120,35795459
2026-07-13T07:34:00Z,ingest-api,us-east-1,t-00617,3821,24,69.16,153.94,270.62,4156418,12280470
2026-07-13T07:57:00Z,billing,ap-southeast-2,t-03050,5001,58,79.28,171.25,315.82,12466527,26541104
2026-07-13T07:20:00Z,ingest-api,us-west-2,t-00099,5559,9,39.20,108.67,202.92,10240587,21882434
2026-07-13T07:01:00Z,alerting,us-west-2,t-01806,7699,6,75.06,148.32,310.34,6691688,21769016
