ts,service,region,tenant,requests,errors,p50_ms,p95_ms,p99_ms,bytes_in,bytes_out
2026-07-12T07:26:00Z,query-api,ap-southeast-2,t-03930,6153,33,68.97,192.01,313.58,10219960,25884283
2026-07-12T07:43:00Z,exporter,ap-southeast-2,t-01184,9253,100,67.45,164.68,237.19,20482946,36025333
2026-07-12T07:05:00Z,billing,eu-central-1,t-01162,474,0,33.80,81.48,158.16,1052779,1469923
2026-07-12T07:09:00Z,query-api,ap-southeast-2,t-02778,2362,33,66.01,165.00,264.22,1405091,2559889
2026-07-12T07:37:00Z,query-api,us-west-2,t-01840,11379,79,38.28,73.62,150.42,24296016,30898077
2026-07-12T07:34:00Z,exporter,eu-central-1,t-03652,11761,108,78.75,194.11,306.93,17798049,75043169
2026-07-12T07:50:00Z,alerting,us-east-1,t-03959,5172,44,39.76,89.27,136.23,3989490,21767550
2026-07-12T07:19:00Z,alerting,eu-central-1,t-03667,11362,52,41.19,91.38,173.99,21855498,76293151
2026-07-12T07:10:00Z,exporter,ap-southeast-2,t-03026,178,2,53.05,106.77,217.87,414823,813343
2026-07-12T07:37:00Z,billing,ap-southeast-2,t-01839,999,1,54.26,100.56,202.56,1021708,3848857
2026-07-12T07:51:00Z,query-api,ap-southeast-2,t-01514,1807,9,75.89,142.28,255.03,3103971,10440965
2026-07-12T07:23:00Z,query-api,ap-southeast-2,t-01991,4135,41,21.34,53.76,94.97,9219834,5968769
2026-07-12T07:45:00Z,billing,ap-southeast-2,t-01828,6205,63,32.82,82.29,159.70,6552059,7325111
2026-07-12T07:10:00Z,billing,eu-central-1,t-02682,10908,91,42.44,113.01,191.64,20149387,14480897
2026-07-12T07:50:00Z,ingest-api,us-east-1,t-01093,3485,21,33.52,86.27,144.15,6672006,18829547
2026-07-12T07:58:00Z,exporter,us-west-2,t-03110,10387,63,73.11,188.89,249.14,10740873,23769614
2026-07-12T07:09:00Z,exporter,us-east-1,t-00097,10152,25,70.35,178.95,348.41,21186292,67512370
2026-07-12T07:51:00Z,alerting,eu-central-1,t-03160,141,2,76.43,176.59,279.39,109597,1005172
2026-07-12T07:37:00Z,ingest-api,ap-southeast-2,t-01287,1164,8,75.70,144.44,273.77,1163834,8855441
2026-07-12T07:22:00Z,alerting,us-east-1,t-03160,10420,82,23.77,58.89,101.65,13207953,45126396
2026-07-12T07:22:00Z,exporter,eu-central-1,t-01970,9012,29,42.51,87.09,165.93,21837873,39394469
2026-07-12T07:18:00Z,ingest-api,us-west-2,t-02347,3061,40,46.35,113.02,174.32,1330303,19675149
2026-07-12T07:31:00Z,query-api,ap-southeast-2,t-03075,5873,60,48.47,113.20,187.93,9425512,40812693
2026-07-12T07:50:00Z,query-api,eu-central-1,t-01859,4452,52,69.06,148.11,249.74,8362296,11648545
2026-07-12T07:12:00Z,alerting,ap-southeast-2,t-03288,3084,13,36.69,74.37,129.16,4681707,16283795
2026-07-12T07:02:00Z,exporter,us-east-1,t-03455,4287,7,25.45,66.25,96.27,2680927,25172293
2026-07-12T07:19:00Z,alerting,us-west-2,t-03282,9718,111,38.98,108.72,209.39,18618951,70725056
2026-07-12T07:36:00Z,query-api,eu-central-1,t-02401,4145,3,79.50,149.50,247.49,6364772,3909047
2026-07-12T07:20:00Z,exporter,us-west-2,t-01378,2543,24,24.22,53.39,103.46,1986731,10932679
2026-07-12T07:00:00Z,billing,eu-central-1,t-03306,838,6,62.82,119.26,240.01,475233,1443043
2026-07-12T07:14:00Z,billing,us-west-2,t-02597,4963,41,39.58,80.96,166.79,9275571,36477560
2026-07-12T07:01:00Z,query-api,us-west-2,t-00355,9888,103,75.29,188.98,271.47,15528433,69214940
2026-07-12T07:50:00Z,billing,eu-central-1,t-03856,2379,29,47.28,115.56,154.07,1449315,9558554
2026-07-12T07:22:00Z,ingest-api,eu-central-1,t-03657,10944,31,30.57,57.35,103.89,4424006,48305810
2026-07-12T07:31:00Z,exporter,ap-southeast-2,t-01345,11529,41,51.78,99.35,149.04,9267950,81703266
2026-07-12T07:40:00Z,ingest-api,ap-southeast-2,t-00540,4409,17,35.17,97.04,171.46,5490882,6307914
2026-07-12T07:19:00Z,query-api,us-east-1,t-00161,9519,20,41.05,107.07,157.52,5192798,41433108
2026-07-12T07:33:00Z,exporter,us-east-1,t-03840,7600,102,68.24,161.27,290.29,15033981,19481598
2026-07-12T07:38:00Z,exporter,eu-central-1,t-01196,6194,49,59.42,153.59,234.49,14599342,12832285
2026-07-12T07:32:00Z,exporter,ap-southeast-2,t-01774,8267,69,39.61,101.18,156.47,8195772,50323222
2026-07-12T07:08:00Z,ingest-api,eu-central-1,t-00501,4946,29,47.49,132.45,218.16,10509098,7075816
2026-07-12T07:33:00Z,exporter,us-west-2,t-03125,9895,98,22.26,45.64,95.11,5614485,27065800
2026-07-12T07:49:00Z,alerting,eu-central-1,t-00014,9832,90,34.74,89.44,146.24,11007623,35214244
2026-07-12T07:24:00Z,alerting,eu-central-1,t-02475,5802,0,23.53,52.48,91.30,6990539,25776434
2026-07-12T07:36:00Z,billing,us-east-1,t-03886,2624,32,32.45,67.47,104.15,3418901,17426491
2026-07-12T07:15:00Z,ingest-api,ap-southeast-2,t-02276,4211,48,73.35,142.58,255.71,7005667,17660505
2026-07-12T07:49:00Z,query-api,us-east-1,t-00014,3983,37,36.81,82.43,164.11,3746723,30049804
2026-07-12T07:13:00Z,billing,us-west-2,t-01015,9091,123,48.96,92.33,147.07,21310477,54849459
2026-07-12T07:54:00Z,exporter,eu-central-1,t-01958,10047,145,32.50,74.92,110.50,19364810,33146331
2026-07-12T07:00:00Z,ingest-api,us-west-2,t-02700,6333,72,79.46,163.33,286.89,3793440,47835008
2026-07-12T07:00:00Z,exporter,us-west-2,t-02422,11078,8,56.07,153.12,315.36,10000751,83292066
2026-07-12T07:01:00Z,exporter,us-east-1,t-01794,2477,35,42.88,101.58,182.82,4004049,11141742
2026-07-12T07:10:00Z,ingest-api,us-west-2,t-02286,10223,58,53.23,127.40,206.64,8688068,49707314
2026-07-12T07:47:00Z,ingest-api,us-west-2,t-02669,2542,37,37.38,72.14,138.38,5059128,3933390
2026-07-12T07:06:00Z,ingest-api,us-east-1,t-02833,3635,8,54.20,151.63,256.99,7806220,20666850
2026-07-12T07:38:00Z,alerting,eu-central-1,t-02948,5241,7,60.64,159.17,232.06,9937752,10917207
2026-07-12T07:10:00Z,alerting,us-west-2,t-03826,3899,1,55.52,127.21,234.99,5594241,24752990
2026-07-12T07:47:00Z,billing,us-west-2,t-03009,2747,35,60.51,113.37,186.11,6910764,8343743
2026-07-12T07:09:00Z,billing,ap-southeast-2,t-02441,6721,45,63.35,122.77,193.44,8607217,31930878
2026-07-12T07:20:00Z,ingest-api,us-east-1,t-02646,966,8,50.18,120.17,174.13,641422,3073772
2026-07-12T07:07:00Z,query-api,us-west-2,t-02225,9847,97,21.22,55.55,81.95,5587537,30476385
2026-07-12T07:08:00Z,alerting,us-east-1,t-03732,9730,133,25.86,51.51,83.88,18397681,26042200
2026-07-12T07:44:00Z,exporter,ap-southeast-2,t-03341,5012,70,43.78,118.82,199.37,2172002,30816933
2026-07-12T07:05:00Z,exporter,eu-central-1,t-01902,1170,15,27.41,68.42,101.50,2468196,4187907
2026-07-12T07:02:00Z,query-api,eu-central-1,t-03661,8025,4,44.97,110.78,202.45,3318652,8857440
2026-07-12T07:06:00Z,query-api,us-east-1,t-02020,11550,40,77.91,186.77,298.04,21442192,40992777
2026-07-12T07:21:00Z,query-api,eu-central-1,t-01081,756,3,53.99,122.37,179.76,611522,5775271
2026-07-12T07:03:00Z,ingest-api,us-east-1,t-02850,9754,115,28.05,60.88,88.00,14494767,36738695
2026-07-12T07:21:00Z,alerting,us-west-2,t-02907,5413,23,53.70,107.83,183.13,11554183,33114538
2026-07-12T07:06:00Z,alerting,eu-central-1,t-03016,11187,160,72.26,158.50,261.42,21792994,20196076
2026-07-12T07:24:00Z,query-api,us-east-1,t-00657,7943,37,42.38,98.89,169.35,16617331,15080743
2026-07-12T07:40:00Z,billing,us-west-2,t-02408,5849,66,56.25,125.63,235.68,7946860,9345147
2026-07-12T07:45:00Z,alerting,us-east-1,t-02304,11356,156,30.21,56.97,100.28,10345840,84826219
2026-07-12T07:17:00Z,exporter,eu-central-1,t-03848,2467,34,76.80,161.24,304.15,3352547,11858754
2026-07-12T07:27:00Z,query-api,us-west-2,t-03140,11012,148,24.53,56.75,89.11,22575995,72564003
2026-07-12T07:09:00Z,alerting,us-west-2,t-02273,5599,39,25.34,50.95,93.36,6369157,15997552
2026-07-12T07:36:00Z,ingest-api,us-east-1,t-01335,203,1,72.64,179.03,373.26,442145,335102
2026-07-12T07:23:00Z,exporter,us-east-1,t-00336,8356,60,43.31,78.77,107.90,11404598,60217981
2026-07-12T07:27:00Z,billing,ap-southeast-2,t-03109,3390,21,45.11,98.22,165.99,7467502,5798034
2026-07-12T07:28:00Z,billing,eu-central-1,t-01192,2464,4,60.89,139.75,190.18,2057514,3952041
2026-07-12T07:12:00Z,exporter,eu-central-1,t-03476,2082,14,56.15,138.09,271.93,5256058,14651572
2026-07-12T07:23:00Z,alerting,us-west-2,t-02806,662,2,77.18,194.21,351.30,744416,2301036
2026-07-12T07:22:00Z,exporter,us-east-1,t-02102,8188,81,58.60,132.97,234.75,14656219,43512619
2026-07-12T07:14:00Z,query-api,eu-central-1,t-00436,8599,102,51.61,93.25,150.97,9791163,53862278
2026-07-12T07:51:00Z,alerting,ap-southeast-2,t-00027,9592,88,58.61,149.89,277.50,23605274,24223457
2026-07-12T07:04:00Z,alerting,ap-southeast-2,t-00456,3221,2,48.14,96.78,143.63,7158805,4844079
2026-07-12T07:04:00Z,ingest-api,eu-central-1,t-00249,10361,41,57.72,132.48,272.46,25019316,37226251
2026-07-12T07:40:00Z,ingest-api,us-west-2,t-02417,2860,9,48.12,91.18,135.65,6406612,15838918
2026-07-12T07:35:00Z,alerting,eu-central-1,t-03604,3255,46,26.58,52.46,89.53,7185961,10784420
2026-07-12T07:19:00Z,exporter,us-west-2,t-02714,11627,14,59.86,152.11,297.27,5462062,41654852
2026-07-12T07:32:00Z,exporter,us-east-1,t-01286,8644,41,73.74,151.17,265.70,19799237,33010623
2026-07-12T07:03:00Z,alerting,eu-central-1,t-03391,2018,11,65.25,160.60,274.42,4461454,2212537
2026-07-12T07:51:00Z,ingest-api,eu-central-1,t-00972,5521,37,53.49,112.74,192.78,2249420,32991574
2026-07-12T07:59:00Z,billing,us-east-1,t-03016,1564,20,71.08,157.88,234.29,1918670,6880680
2026-07-12T07:08:00Z,alerting,us-west-2,t-03135,2576,10,47.75,127.70,217.05,3527751,11177386
2026-07-12T07:53:00Z,exporter,us-east-1,t-02175,6734,6,77.81,182.29,252.39,4479157,30459372
2026-07-12T07:32:00Z,ingest-api,us-west-2,t-03917,4140,49,76.22,207.69,322.12,3373265,24326533
2026-07-12T07:36:00Z,exporter,ap-southeast-2,t-03452,810,3,36.24,91.79,121.73,377747,2393650
2026-07-12T07:49:00Z,billing,ap-southeast-2,t-03242,8936,17,66.85,166.50,245.95,15918800,34978846
2026-07-12T07:01:00Z,billing,us-east-1,t-03831,8852,33,55.45,146.18,216.37,7089902,57420677
2026-07-12T07:13:00Z,alerting,eu-central-1,t-01843,8727,91,31.93,74.57,103.82,15412502,52858964
2026-07-12T07:18:00Z,billing,us-east-1,t-03711,10970,137,28.31,70.12,112.29,21287746,72685150
2026-07-12T07:01:00Z,billing,ap-southeast-2,t-00849,879,5,34.41,93.48,194.73,1547522,3866829
2026-07-12T07:23:00Z,ingest-api,ap-southeast-2,t-02229,9585,129,76.72,207.12,282.21,12068802,24908861
2026-07-12T07:28:00Z,alerting,ap-southeast-2,t-00774,3315,10,31.54,84.86,174.41,3256973,21402188
2026-07-12T07:34:00Z,alerting,eu-central-1,t-02763,0,0,61.74,137.99,180.43,0,0
2026-07-12T07:29:00Z,billing,ap-southeast-2,t-03403,2111,16,78.47,204.02,274.03,3352997,6867126
2026-07-12T07:50:00Z,query-api,eu-central-1,t-02460,1149,9,37.79,68.57,124.53,680655,6588483
2026-07-12T07:38:00Z,query-api,ap-southeast-2,t-02458,4719,9,61.49,157.91,224.69,1934929,22598485
2026-07-12T07:52:00Z,billing,ap-southeast-2,t-02722,9589,55,68.19,167.30,334.62,12513423,60639598
2026-07-12T07:06:00Z,billing,us-west-2,t-01272,7401,81,77.22,214.22,349.97,7630194,9477083
2026-07-12T07:36:00Z,query-api,ap-southeast-2,t-01004,11405,122,46.02,126.27,223.62,28323824,39678576
2026-07-12T07:18:00Z,ingest-api,us-west-2,t-02254,7524,112,60.33,137.05,253.03,5633563,10096036
2026-07-12T07:14:00Z,exporter,ap-southeast-2,t-01311,4459,0,73.05,183.29,380.99,11251150,17081489
2026-07-12T07:51:00Z,query-api,us-east-1,t-03979,3742,17,55.81,104.90,165.10,4860852,19049436
2026-07-12T07:07:00Z,alerting,ap-southeast-2,t-02613,2082,5,23.73,63.38,113.02,3339624,9736361
2026-07-12T07:29:00Z,exporter,eu-central-1,t-01491,7503,72,31.66,79.53,154.49,17069430,12177545
2026-07-12T07:09:00Z,ingest-api,us-west-2,t-00395,5642,18,35.35,83.61,135.31,5910087,28462391
2026-07-12T07:06:00Z,ingest-api,ap-southeast-2,t-00109,9480,127,43.37,119.25,235.73,8606079,51872310
2026-07-12T07:26:00Z,exporter,ap-southeast-2,t-01833,2129,13,62.58,140.84,267.83,2032625,2421147
2026-07-12T07:22:00Z,exporter,eu-central-1,t-02991,10280,44,50.06,129.89,204.20,5238468,58689637
2026-07-12T07:42:00Z,ingest-api,us-east-1,t-02983,8806,46,29.09,54.65,102.94,15684468,30869876
2026-07-12T07:54:00Z,query-api,us-west-2,t-00111,3719,24,34.46,93.21,125.69,6570208,11058327
2026-07-12T07:09:00Z,exporter,eu-central-1,t-02117,8770,14,23.71,65.45,115.33,18211214,48117030
2026-07-12T07:44:00Z,exporter,ap-southeast-2,t-03432,7058,32,31.51,65.74,117.12,7302637,14372704
2026-07-12T07:33:00Z,query-api,us-west-2,t-00172,7679,110,78.57,209.47,306.00,16721943,32077218
2026-07-12T07:17:00Z,exporter,us-east-1,t-02158,5318,54,53.87,148.57,300.47,3055508,21760235
2026-07-12T07:53:00Z,billing,us-east-1,t-02445,7823,112,74.04,191.31,257.08,19360458,11057889
2026-07-12T07:49:00Z,ingest-api,us-east-1,t-01259,10211,79,54.88,130.47,221.96,13409182,55931140
2026-07-12T07:08:00Z,alerting,us-east-1,t-02444,1649,18,55.76,105.26,162.97,2600141,3040857
2026-07-12T07:28:00Z,alerting,eu-central-1,t-02264,11786,59,38.95,107.82,195.89,6496296,18258882
2026-07-12T07:38:00Z,billing,eu-central-1,t-02413,11842,123,24.11,60.59,110.69,25413835,55575214
2026-07-12T07:07:00Z,ingest-api,ap-southeast-2,t-03800,4566,36,56.12,102.13,182.16,10563096,20313239
2026-07-12T07:28:00Z,alerting,eu-central-1,t-02768,1587,6,62.35,159.79,310.11,3761140,2857218
2026-07-12T07:27:00Z,billing,us-west-2,t-02839,3397,25,48.45,89.70,134.66,7068566,4973896
2026-07-12T07:30:00Z,query-api,eu-central-1,t-01709,5639,5,27.56,71.68,99.53,10422947,37493595
2026-07-12T07:11:00Z,query-api,us-west-2,t-02310,9171,46,71.50,168.41,230.85,10011790,28344459
2026-07-12T07:12:00Z,alerting,ap-southeast-2,t-03942,2967,23,54.39,123.41,178.49,3888314,4610634
2026-07-12T07:30:00Z,alerting,us-east-1,t-02879,4831,58,61.97,160.16,282.13,8683887,26591818
2026-07-12T07:36:00Z,ingest-api,eu-central-1,t-02922,3766,32,57.87,147.47,261.67,1904884,6879014
2026-07-12T07:45:00Z,alerting,us-east-1,t-00600,3385,17,61.82,111.89,221.40,6218133,21211482
2026-07-12T07:50:00Z,exporter,us-west-2,t-03604,6344,31,62.29,145.88,214.75,4029518,22587449
2026-07-12T07:39:00Z,billing,us-east-1,t-01964,7648,39,29.13,52.62,102.62,12157651,56720108
2026-07-12T07:09:00Z,query-api,eu-central-1,t-03626,7501,1,32.36,60.44,101.76,14161650,31084874
2026-07-12T07:24:00Z,alerting,us-east-1,t-03958,2080,17,43.74,99.46,147.67,4222389,15852571
2026-07-12T07:16:00Z,exporter,us-east-1,t-03365,244,2,33.99,65.55,86.37,246824,368046
2026-07-12T07:56:00Z,billing,us-east-1,t-03270,3927,29,62.39,128.52,245.26,3737573,15024408
2026-07-12T07:15:00Z,ingest-api,us-east-1,t-00663,11912,99,68.96,158.21,317.13,19709959,60642812
2026-07-12T07:54:00Z,alerting,us-east-1,t-00039,3779,33,70.13,157.33,221.38,4232671,6987106
2026-07-12T07:13:00Z,exporter,us-west-2,t-01485,4536,23,24.18,60.64,115.95,2168020,30724637
2026-07-12T07:57:00Z,query-api,eu-central-1,t-01762,358,0,22.69,44.76,87.23,595086,2614700
2026-07-12T07:33:00Z,query-api,eu-central-1,t-02573,556,0,76.04,166.59,289.59,670902,3359531
2026-07-12T07:53:00Z,query-api,eu-central-1,t-00417,6537,36,35.83,87.40,145.33,3090498,20935882
2026-07-12T07:58:00Z,alerting,us-west-2,t-01542,11352,124,27.22,74.53,99.47,23729247,74477141
2026-07-12T07:28:00Z,query-api,ap-southeast-2,t-00773,5118,68,42.01,89.18,168.28,7751542,19384918
2026-07-12T07:59:00Z,alerting,eu-central-1,t-03115,377,1,50.51,97.26,199.33,276530,2585766
2026-07-12T07:11:00Z,exporter,ap-southeast-2,t-00483,1390,7,20.40,50.62,70.48,1795777,8901089
2026-07-12T07:32:00Z,query-api,us-west-2,t-02528,11605,145,26.84,73.40,121.34,6300369,62118878
2026-07-12T07:39:00Z,exporter,eu-central-1,t-01149,6837,2,61.74,135.01,243.73,3967498,14759827
2026-07-12T07:11:00Z,exporter,us-east-1,t-01792,8368,112,74.61,183.29,307.56,11698776,38816659
2026-07-12T07:18:00Z,ingest-api,ap-southeast-2,t-00383,163,0,34.51,63.33,91.09,190443,746962
2026-07-12T07:25:00Z,ingest-api,ap-southeast-2,t-00800,10182,1,70.10,150.41,303.85,22172026,38533535
2026-07-12T07:12:00Z,ingest-api,eu-central-1,t-00144,3960,54,21.10,51.00,93.96,8839793,23213673
2026-07-12T07:24:00Z,alerting,us-west-2,t-02343,554,4,36.70,95.81,148.87,525914,2101557
2026-07-12T07:57:00Z,billing,us-east-1,t-02670,1470,8,31.34,84.79,158.13,2145062,5589669
2026-07-12T07:14:00Z,billing,us-west-2,t-03344,7862,92,68.74,180.71,355.03,10594827,15416117
2026-07-12T07:42:00Z,billing,eu-central-1,t-02258,1834,18,64.61,177.34,299.96,927386,6173383
2026-07-12T07:58:00Z,alerting,us-east-1,t-01132,8863,51,76.25,212.50,307.84,5351807,55956216
2026-07-12T07:16:00Z,ingest-api,ap-southeast-2,t-03374,5706,36,39.84,111.51,190.37,4853154,14865263
2026-07-12T07:01:00Z,exporter,ap-southeast-2,t-00767,3030,19,65.49,169.77,240.04,5004457,21628818
2026-07-12T07:55:00Z,ingest-api,ap-southeast-2,t-01207,5811,8,32.62,67.10,100.36,5377337,6725296
2026-07-12T07:27:00Z,query-api,ap-southeast-2,t-02359,2450,25,68.48,141.95,185.08,4866048,17625942
2026-07-12T07:13:00Z,exporter,us-east-1,t-02169,852,5,51.12,108.67,210.36,1368613,1640400
2026-07-12T07:08:00Z,alerting,us-east-1,t-01468,9244,54,38.34,88.42,157.93,15746159,64588950
2026-07-12T07:37:00Z,query-api,eu-central-1,t-01205,5699,63,34.02,83.05,168.58,8421440,12881557
2026-07-12T07:17:00Z,query-api,eu-central-1,t-02047,9025,115,78.88,158.20,264.46,18672720,11647706
2026-07-12T07:38:00Z,alerting,us-east-1,t-02316,11893,148,24.76,56.04,91.13,6630981,43002788
2026-07-12T07:47:00Z,alerting,us-west-2,t-01428,3725,5,70.37,193.28,288.02,7646308,27398521
2026-07-12T07:23:00Z,exporter,us-west-2,t-02754,9865,38,75.23,184.15,267.85,17308450,49115621
2026-07-12T07:32:00Z,alerting,us-west-2,t-03738,2760,30,72.95,179.65,342.65,3323553,7640317
2026-07-12T07:36:00Z,exporter,us-east-1,t-00094,9680,140,36.42,100.31,152.39,11939043,49639541
2026-07-12T07:48:00Z,exporter,us-west-2,t-01038,821,0,48.21,134.04,237.07,1989742,3243066
2026-07-12T07:26:00Z,billing,eu-central-1,t-03119,10296,70,34.41,91.77,121.98,10790436,31416971
2026-07-12T07:48:00Z,billing,us-west-2,t-01829,338,3,61.45,148.57,200.39,839678,1764866
2026-07-12T07:59:00Z,exporter,ap-southeast-2,t-00376,6031,62,63.45,162.37,220.95,2948369,38547078
2026-07-12T07:12:00Z,alerting,eu-central-1,t-01431,3518,38,46.72,119.08,169.67,2760957,13575113
2026-07-12T07:19:00Z,ingest-api,us-west-2,t-02692,2948,33,25.07,54.26,107.15,5082647,12132608
2026-07-12T07:44:00Z,ingest-api,ap-southeast-2,t-01492,5686,9,76.52,194.66,335.46,5833820,14930273
2026-07-12T07:48:00Z,exporter,ap-southeast-2,t-00062,4888,50,60.02,164.29,264.04,12373479,28522891
2026-07-12T07:27:00Z,ingest-api,us-east-1,t-01724,9056,58,52.84,114.32,179.16,17378707,33732668
2026-07-12T07:16:00Z,query-api,eu-central-1,t-01411,10671,153,68.11,175.27,327.77,18703319,37062798
2026-07-12T07:31:00Z,ingest-api,ap-southeast-2,t-01110,10986,129,48.94,93.05,187.62,21051397,28491920
2026-07-12T07:21:00Z,billing,ap-southeast-2,t-02048,10357,118,28.32,78.68,148.30,16563337,51749325
2026-07-12T07:44:00Z,exporter,us-west-2,t-03637,7710,38,36.33,75.14,128.68,14689982,23909667
2026-07-12T07:12:00Z,ingest-api,us-east-1,t-02442,11052,66,46.28,87.70,137.80,4676500,16052456
2026-07-12T07:11:00Z,ingest-api,us-east-1,t-00180,504,2,31.85,69.79,142.50,257218,2974634
2026-07-12T07:20:00Z,billing,us-east-1,t-03406,7418,18,47.35,106.65,169.78,3675574,15270680
2026-07-12T07:27:00Z,ingest-api,us-west-2,t-02906,808,5,70.29,188.45,298.28,1035503,3228118
2026-07-12T07:55:00Z,ingest-api,us-east-1,t-01298,10460,26,30.23,69.37,113.86,23244152,49770880
2026-07-12T07:53:00Z,billing,us-west-2,t-00597,2798,4,31.22,72.18,111.90,6505019,7732055
2026-07-12T07:29:00Z,exporter,eu-central-1,t-02492,2142,25,55.93,151.30,276.56,1564468,8488763
2026-07-12T07:50:00Z,billing,us-west-2,t-03932,7036,28,39.24,85.28,130.82,8456111,26239438
2026-07-12T07:57:00Z,query-api,eu-central-1,t-03587,4627,51,60.19,147.40,276.84,10197518,6971371
2026-07-12T07:18:00Z,ingest-api,ap-southeast-2,t-02280,11890,152,38.48,84.71,162.08,22752500,47593646
2026-07-12T07:29:00Z,ingest-api,eu-central-1,t-02635,7207,66,41.57,81.79,134.14,12792782,49291010
2026-07-12T07:23:00Z,exporter,us-east-1,t-03110,5097,63,47.52,118.64,231.95,6394149,17997538
2026-07-12T07:04:00Z,alerting,eu-central-1,t-03579,1060,3,42.24,94.48,125.27,560058,3536428
2026-07-12T07:50:00Z,billing,us-east-1,t-03065,8938,91,35.49,78.05,126.50,11341069,41261165
2026-07-12T07:08:00Z,exporter,us-east-1,t-03119,5543,3,41.48,95.54,169.49,7095474,27692958
2026-07-12T07:31:00Z,ingest-api,us-west-2,t-03273,3797,29,75.96,153.03,210.13,2113777,9775125
2026-07-12T07:21:00Z,ingest-api,us-east-1,t-00772,5618,11,73.40,133.75,262.25,11224496,27468910
2026-07-12T07:16:00Z,billing,eu-central-1,t-01803,6987,88,57.27,138.33,252.97,10049974,22887811
2026-07-12T07:46:00Z,billing,eu-central-1,t-01142,11905,119,37.63,77.62,102.11,22163340,24007506
2026-07-12T07:37:00Z,billing,eu-central-1,t-02680,1604,10,29.48,69.33,138.93,3353785,5278435
2026-07-12T07:27:00Z,ingest-api,us-east-1,t-00655,10538,69,24.43,59.26,91.04,10215983,53312602
2026-07-12T07:05:00Z,query-api,ap-southeast-2,t-00604,8357,82,52.69,96.75,154.47,4995831,48881055
2026-07-12T07:55:00Z,alerting,us-east-1,t-01424,7200,93,22.17,61.42,98.92,14463909,43231781
2026-07-12T07:28:00Z,billing,ap-southeast-2,t-02999,8748,37,73.49,170.37,355.05,8738350,9331054
2026-07-12T07:20:00Z,alerting,eu-central-1,t-02849,254,0,44.52,103.76,215.39,246255,1242769
2026-07-12T07:32:00Z,query-api,eu-central-1,t-03164,7226,88,78.57,169.33,313.06,11345933,28227921
2026-07-12T07:26:00Z,query-api,us-west-2,t-03172,3358,9,44.89,81.39,134.55,6765117,21223451
2026-07-12T07:33:00Z,exporter,us-east-1,t-01713,7935,104,31.97,64.47,111.03,15070809,9116326
2026-07-12T07:43:00Z,alerting,us-west-2,t-00807,6295,84,66.95,128.62,193.08,14429731,47523740
2026-07-12T07:17:00Z,ingest-api,us-west-2,t-03107,4983,6,57.42,147.07,191.27,7636717,12351647
2026-07-12T07:19:00Z,alerting,us-west-2,t-03076,7592,36,69.26,149.11,197.69,10508660,42941104
2026-07-12T07:52:00Z,exporter,ap-southeast-2,t-03385,8722,129,54.97,137.15,275.46,7357471,46008649
2026-07-12T07:01:00Z,exporter,us-east-1,t-02280,5590,70,69.65,125.49,211.16,7863003,36900928
2026-07-12T07:14:00Z,ingest-api,eu-central-1,t-01293,8895,46,24.10,47.49,65.73,8902403,27035476
2026-07-12T07:33:00Z,query-api,eu-central-1,t-02028,5828,22,78.59,215.07,404.82,12376447,36069118
2026-07-12T07:18:00Z,alerting,ap-southeast-2,t-01236,5625,15,38.27,97.70,128.70,12807376,41893583
2026-07-12T07:16:00Z,query-api,us-east-1,t-00715,11486,90,39.80,91.12,145.87,29311441,58295149
2026-07-12T07:27:00Z,billing,us-west-2,t-00011,11670,94,61.81,150.35,212.49,17886826,67409997
2026-07-12T07:06:00Z,billing,us-east-1,t-00251,4138,53,48.90,123.40,254.01,8532116,27553174
2026-07-12T07:30:00Z,query-api,us-west-2,t-01444,1020,6,33.24,85.06,148.26,1141233,6091750
2026-07-12T07:40:00Z,ingest-api,us-west-2,t-00783,1794,3,46.65,85.44,111.44,1165374,13147392
2026-07-12T07:56:00Z,billing,ap-southeast-2,t-03010,461,6,42.65,115.16,164.02,802236,794917
2026-07-12T07:15:00Z,billing,ap-southeast-2,t-02530,1978,1,20.04,46.14,92.29,4963376,1805660
2026-07-12T07:00:00Z,exporter,us-east-1,t-03637,4899,10,59.44,142.16,284.90,7006523,32213113
2026-07-12T07:37:00Z,query-api,ap-southeast-2,t-02231,3176,38,61.36,131.40,230.43,2570049,7460947
2026-07-12T07:14:00Z,query-api,eu-central-1,t-03295,10891,82,23.04,50.54,77.26,19078133,19881117
2026-07-12T07:55:00Z,query-api,us-east-1,t-00219,2048,3,31.67,86.19,154.71,4721874,8528637
2026-07-12T07:46:00Z,exporter,eu-central-1,t-03984,10543,78,28.01,52.13,70.68,7174771,70900579
2026-07-12T07:17:00Z,alerting,us-west-2,t-03227,6184,17,78.18,164.36,302.09,10247202,39450045
2026-07-12T07:12:00Z,exporter,ap-southeast-2,t-01635,4640,21,59.46,109.68,221.36,1924495,9684164
2026-07-12T07:19:00Z,billing,eu-central-1,t-01732,8589,127,65.56,144.35,230.24,12549067,48974446
2026-07-12T07:44:00Z,exporter,ap-southeast-2,t-00346,8177,78,78.46,174.25,286.88,9676548,60247158
2026-07-12T07:59:00Z,alerting,us-east-1,t-01407,260,0,25.85,70.64,144.90,588954,845543
2026-07-12T07:27:00Z,billing,us-west-2,t-03715,184,1,24.59,62.82,91.59,161819,608264
2026-07-12T07:26:00Z,alerting,us-east-1,t-00181,4922,48,30.94,82.17,141.24,3657872,33969443
